paper_id	author_id	author_name	affiliation	country
2112	8974	Ranjitha S. Kumar	University of Illinois at Urbana-Champaign	USA
2113	8975	Sarah Diefenbach	Ludwig-Maximilians University of Munich	DEU
2113	8976	Kim Borrmann	Ludwig-Maximilians University of Munich	DEU
2114	8977	Priya C. Kumar	University of Maryland	USA
2114	8978	Marshini Chetty	Princeton University	USA
2114	8979	Tamara L. Clegg	University of Maryland	USA
2114	8980	Jessica Vitak	University of Maryland	USA
2115	8981	Claude P. R. Heath	University of London	GBR
2115	8982	Clara Crivellaro	Newcastle University	GBR
2115	8983	Lizzie Coles-Kemp	University of London	GBR
2116	8984	Prem Seetharaman	University of Illinois at Urbana-Champaign	USA
2116	8985	Gautham Mysore	Adobe Research	USA
2116	8986	Bryan Pardo	University of Illinois at Urbana-Champaign	USA
2116	8987	Paris Smaragdis	University of Illinois at Urbana-Champaign	USA
2116	8988	Celso Gomes	Adobe Research	USA
2117	8989	Matthew Bernhard	University of Michigan	USA
2117	8990	Jonathan Sharman	Rice University	USA
2117	8991	Claudia Ziegler Acemyan	Rice University	USA
2117	8992	Philip Kortum	Rice University	USA
2117	8993	Dan S. Wallach	Rice University	USA
2117	8994	J. Alex Halderman	University of Michigan	USA
2118	8995	Keiko Katsuragawa	University of Waterloo	CAN
2118	8996	Qi Shu	University of Waterloo	CAN
2118	8997	Edward Lank	University of Waterloo	CAN
2119	8998	Jonathan A. Tran	University of Washington	USA
2119	8999	Katherine S. Yang	University of Washington	USA
2119	9000	Katie Davis	University of Washington	USA
2119	9001	Alexis Hiniker	University of Washington	USA
2120	9002	Herman Saksono	Northeastern University	USA
2120	9003	Carmen Castaneda-Sceppa	Northeastern University	USA
2120	9004	Jessica Hoffman	Northeastern University	USA
2120	9005	Magy Seif El-Nasr	Northeastern University	USA
2120	9006	Vivien Morris	Mattapan Food and Fitness Coalition	USA
2120	9007	Andrea G. Parker	Northeastern University	USA
2121	9008	Megan Hofmann	Carnegie Mellon University	USA
2121	9009	Kristin Williams	Carnegie Mellon University	USA
2121	9010	Toni Kaplan	Carnegie Mellon University	USA
2121	9011	Stephanie Valencia	Carnegie Mellon University	USA
2121	9012	Gabriella Hann	Carnegie Mellon University	USA
2121	9013	Scott E. Hudson	Carnegie Mellon University	USA
2121	9014	Jennifer Mankof	University of Washington	USA
2121	9015	Patrick Carrington	Carnegie Mellon University	USA
2122	9016	Melissa Bica	University of Colorado Boulder	USA
2122	9017	Julie L. Demuth	National Center for Atmospheric Research	USA
2122	9018	James E. Dykes	University of Colorado Boulder	USA
2122	9019	Leysia Palen	University of Colorado Boulder	USA
2123	9020	Jo Shin	Simon Fraser University	CAN
2123	9021	Gabriela Aceves Sepúlveda	Simon Fraser University	CAN
2123	9022	William Odom	Simon Fraser University	CAN
2124	9023	Szu-Yu (Cyn) Liu	Indiana University Bloomington	USA
2124	9024	Shaowen Bardzell	Indiana University Bloomington	USA
2124	9025	Jeffrey Bardzell	Indiana University Bloomington	USA
2125	9026	Laton Vermette	Simon Fraser University	CAN
2125	9027	Joanna McGrenere	University of British Columbia	CAN
2125	9028	Colin Birge	Microsoft Research	CAN
2125	9029	Adam Kelly	Microsoft Research	CAN
2125	9030	Parmit K. Chilana	Simon Fraser University	CAN
2126	9031	Jason Wuertz	University of New Brunswick	CAN
2126	9032	Max V. Birk	Eindhoven University of Technology	NLD
2126	9033	Scott Bateman	University of New Brunswick	CAN
2127	9034	Majed Samad	Facebook	USA
2127	9035	Elia Gatti	Facebook	USA
2127	9036	Anne Hermes	Facebook	USA
2127	9037	Hrvoje Benko	Facebook	USA
2127	9038	Cesare Parise	Facebook	USA
2128	9039	Taku Hachisu	University of Tsukaba	JPN
2128	9040	Baptiste Bourreau	University of Tsukaba	JPN
2128	9041	Kenji Suzuki	University of Tsukaba	JPN
2129	9042	Aloha Hufana Ambe	Queensland University of Technology	AUS
2129	9043	Margot Brereton	Queensland University of Technology	AUS
2129	9044	Alessandro Soro	Queensland University of Technology	AUS
2129	9045	Min Zhen Chai	Queensland University of Technology	AUS
2129	9046	Laurie Buys	Queensland University of Technology	AUS
2129	9047	Paul Roe	Queensland University of Technology	AUS
2130	9048	Po Bhattacharyya	Carnegie Mellon University	USA
2130	9049	Radha Nath	Carnegie Mellon University	USA
2130	9050	Yein Jo	Carnegie Mellon University	USA
2130	9051	Ketki Jadhav	Carnegie Mellon University	USA
2130	9052	Jessica Hammer	Carnegie Mellon University	USA
2131	9053	Jun Gong	Autodesk Research	CAN
2131	9054	Fraser Anderson	Autodesk Research	CAN
2131	9055	George Fitzmaurice	Autodesk Research	CAN
2131	9056	Tovi Grossman	Autodesk Research	CAN
2132	9057	Arnaud Prouzeau	Monash University	AUS
2132	9058	Maxime Cordeil	Monash University	AUS
2132	9059	Clement Robin	Monash University	AUS
2132	9060	Barrett Ens	Monash University	AUS
2132	9061	Bruce H. Thomas	Monash University	AUS
2132	9062	Tim Dwyer	Monash University	AUS
2133	9063	Pablo Gallego Cascón	The University of Auckland	NZL
2133	9064	Denys J.C. Matthies	The University of Auckland	NZL
2133	9065	Sachith Muthukumarana	The University of Auckland	NZL
2133	9066	Suranga Nanayakkara	The University of Auckland	NZL
2134	9067	Jesse David Dinneen	Victoria University of Wellington	NZL
2134	9068	Charles-Antoine Julien	McGill University	CAN
2134	9069	Ilja Frissen	McGill University	CAN
2135	9070	Bokyung Lee	KAIST	KOR
2135	9071	Sindy Wu	University of Florida	USA
2135	9072	Maria Reyes	KAIST	KOR
2135	9073	Daniel Saakes	KAIST	KOR
2136	9074	Gierad Laput	Carnegie Mellon University	USA
2136	9075	Chris Harrison	Carnegie Mellon University	USA
2137	9076	Geza Kovacs	Stanford University	USA
2137	9077	Drew Mylander Gregory	Stanford University	USA
2137	9078	Zilin Ma	Bucknell University	USA
2137	9079	Zhengxuan Wu	Stanford University	USA
2137	9080	Golrokh Emami	Stanford University	USA
2137	9081	Jacob Ray	Stanford University	USA
2137	9082	Michael S. Bernstein	Stanford University	USA
2138	9083	Julia Deeb-Swihart	Georgia Institute of Technology	USA
2138	9084	Alex Endert	Georgia Institute of Technology	USA
2138	9085	Amy Bruckman	Georgia Institute of Technology	USA
2139	9086	Yea-Seul Kim	University of Washington	USA
2139	9087	Mira Dontcheva	Adobe Research	USA
2139	9088	Eytan Adar	University of Michigan	USA
2139	9089	Jessica Hullman	Northwestern University	USA
2140	9090	Priyank Chandra	University of Michigan	USA
2140	9091	Joyojeet Pal	University of Michigan	USA
2141	9092	Swathi Jagannath	Drexel University	USA
2141	9093	Aleksandra Sarcevic	Drexel University	USA
2141	9094	Victoria Young	Drexel University	USA
2141	9095	Sage Myers	The Children’s Hospital of Philadelphia	USA
2142	9096	Nicola Marsden	Heilbronn University	DEU
2142	9097	Monika Pröbster	Heilbronn University	DEU
2143	9098	Kyungjun Lee	University of Maryland	USA
2143	9099	Hernisa Kacorri	University of Maryland	USA
2144	9100	Selen Türkay	Queensland University of Technology	AUS
2144	9101	Sonam Adinolf	Queensland University of Technology	AUS
2145	9102	Gierad Laput	Carnegie Mellon University	USA
2145	9103	Chris Harrison	Carnegie Mellon University	USA
2146	9104	Os Keyes	University of Washington	USA
2146	9105	Josephine Hoy	University of Washington	USA
2146	9106	Margaret Drouhard	University of Washington	USA
2147	9107	Kimia Kiani	Simon Fraser University	CAN
2147	9108	George Cui	Simon Fraser University	CAN
2147	9109	Andrea Bunt	University of Manitoba	CAN
2147	9110	Joanna McGrenere	University of British Columbia	CAN
2147	9111	Parmit K. Chilana	Simon Fraser University	CAN
2148	9112	Carolyn Pang	Simon Fraser University	CAN
2148	9113	Rui Pan	Simon Fraser University	CAN
2148	9114	Carman Neustaedter	Simon Fraser University	CAN
2148	9115	Kate Hennessy	Simon Fraser University	CAN
2149	9116	Hana Vrzakova	University of Colorado Boulder	USA
2149	9117	Mary Jean Amon	University of Colorado Boulder	USA
2149	9118	Angela E. B. Stewart	University of Colorado Boulder	USA
2149	9119	Sidney K. D’Mello	University of Colorado Boulder	USA
2150	9120	Helena M. Mentis	University of Maryland	USA
2150	9121	Galina Madjarof	University of Maryland	USA
2150	9122	Aaron K. Massey	University of Maryland	USA
2151	9123	Diyi Yang	Carnegie Mellon University	USA
2151	9124	Robert E. Kraut	Carnegie Mellon University	USA
2151	9125	Tenbroeck Smith	Carnegie Mellon University	USA
2151	9126	Elijah Mayfield	Carnegie Mellon University	USA
2151	9127	Dan Jurafsky	Stanford University	USA
2152	9128	Mikhaila Friske	University of Colorado Boulder	USA
2152	9129	Shanel Wu	University of Colorado Boulder	USA
2152	9130	Laura Devendorf	University of Colorado Boulder	USA
2153	9131	Ha-Kyung Kong	UIUC	USA
2153	9132	Zhicheng Liu	Adobe Research	USA
2153	9133	Karrie Karahalios	Adobe Research	USA
2154	9134	Jeremy Hartmann	Microsoft Research	USA
2154	9135	Christian Holz	Microsoft Research	USA
2154	9136	Eyal Ofek	Microsoft Research	USA
2154	9137	Andrew D. Wilson	Microsoft Research	USA
2155	9138	Rawan Alghofaili	George Mason University	USA
2155	9139	Yasuhito Sawahata	Japan Broadcasting Corporation	JPN
2155	9140	Haikun Huang	University of Massachusetts Boston	USA
2155	9141	Hsueh-Cheng Wang	National Chiao Tung University	TWN
2155	9142	Takaaki Shiratori	Facebook	USA
2155	9143	Lap-Fai Yu	George Mason University	USA
2156	9144	James Nicholson	Northumbria University	GBR
2156	9145	Lynne Coventry	Northumbria University	GBR
2156	9146	Pam Briggs	Northumbria University	GBR
2157	9147	Aditya Vishwanath	Stanford University	USA
2157	9148	Naveena Karusala	University of Washington	USA
2157	9149	Marisol Wong-Villacres	Georgia Institute of Technology	USA
2157	9150	Neha Kumar	Georgia Institute of Technology	USA
2158	9151	Audrey Desjardins	University of Washington	USA
2158	9152	Jeremy E. Viny	University of Washington	USA
2158	9153	Cayla Key	University of Washington	USA
2158	9154	Nouela Johnston	University of Washington	USA
2159	9155	Jeanette Bell	University of Technology Sydney	AUS
2159	9156	Tuck Wah Leong	University of Technology Sydney	AUS
2160	9157	Shruti Sannon	Cornell University	USA
2160	9158	Elizabeth L. Murnane	Stanford University	USA
2160	9159	Natalya N. Bazarova	Cornell University	USA
2160	9160	Geri Gay	Cornell University	USA
2161	9161	Majed Al Zayer	University of Nevada	USA
2161	9162	Isayas B. Adhanom	University of Nevada	USA
2161	9163	Paul MacNeilage	University of Nevada	USA
2161	9164	Eelke Folmer	University of Nevada	USA
2162	9165	Steve Oney	University of Michigan	USA
2162	9166	Rebecca Krosnick	University of Michigan	USA
2162	9167	Joel Brandt	Adobe Research	USA
2162	9168	Brad Myers	Carnegie Mellon University	USA
2163	9169	Sharifa Sultana	Cornell University	USA
2163	9170	Syed Ishtiaque Ahmed	University of Toronto	CAN
2164	9171	Sherry Ruan	Stanford University	USA
2164	9172	Liwei Jiang	Colby College	USA
2164	9173	Justin Xu	Stanford University	USA
2164	9174	Bryce Joe-Kun Tham	Stanford University	USA
2164	9175	Zhengneng Qiu	Stanford University	USA
2164	9176	Yeshuang Zhu	Tsinghua University	CHN
2164	9177	Elizabeth L. Murnane	Stanford University	USA
2164	9178	Emma Brunskill	Stanford University	USA
2164	9179	James A. Landay	Stanford University	USA
2165	9180	Aloha Hufana Ambe	Queensland University of Technology	AUS
2165	9181	Margot Brereton	Queensland University of Technology	AUS
2165	9182	Alessandro Soro	Queensland University of Technology	AUS
2165	9183	Laurie Buys	Queensland University of Technology	AUS
2165	9184	Paul Roe	Queensland University of Technology	AUS
2166	9185	Parastoo Abtahi	Stanford University	USA
2166	9186	Benoit Landry	Stanford University	USA
2166	9187	Jackie (Junrui) Yang	Stanford University	USA
2166	9188	Marco Pavone	Stanford University	USA
2166	9189	Sean Follmer	Stanford University	USA
2166	9190	James A. Landay	Stanford University	USA
2167	9191	Valentin Schwind	University of Stuttgart	DEU
2167	9192	Pascal Knierim	LMU Munich	DEU
2167	9193	Nico Haas	University of Stuttgart	DEU
2167	9194	Niels Henze	University of Regensburg	DEU
2168	9195	Valentin Schwind	University of Stuttgart	DEU
2168	9196	Niklas Deierlein	University of Hagen	DEU
2168	9197	Romina Poguntke	University of Stuttgart	DEU
2168	9198	Niels Henze	University of Regensburg	DEU
2169	9199	Andy Cockburn	University of Canterbury	NZL
2169	9200	Carl Gutwin	University of Saskatchewan	CAN
2170	9201	Günter Wallner	Eindhoven University of Technology	NLD
2170	9202	Nour Halabi	University of Ontario	CAN
2170	9203	Pejman Mirza-Babaei	University of Ontario	CAN
2171	9204	Kurtis Danyluk	University of Calgary	CAN
2171	9205	Bernhard Jenny	Monash University	AUS
2171	9206	Wesley Willett	University of Calgary	CAN
2172	9207	Wataru Yamada	NTT Corporation	JPN
2172	9208	Hiroyuki Manabe	NTT Corporation	JPN
2172	9209	Daizo Ikeda	NTT Corporation	JPN
2173	9210	Shefali Haldar	University of Washington	USA
2173	9211	Sonali R. Mishra	University of Washington	USA
2173	9212	Maher Khelif	University of Washington	USA
2173	9213	Ari H Pollack	Seattle Children’s Hospital	USA
2173	9214	Wanda Pratt	University of Washington	USA
2174	9215	Rakibul Hasan	Indiana University Bloomington	USA
2174	9216	Yifang Li	Clemson University	USA
2174	9217	Eman Hassan	Indiana University Bloomington	USA
2174	9218	Kelly Caine	Clemson University	USA
2174	9219	David J. Crandall	Indiana University Bloomington	USA
2174	9220	Roberto Hoyle	Oberlin College	USA
2174	9221	Apu Kapadia	Indiana University Bloomington	USA
2175	9222	William Delamare	Kochi University of Technology	JPN
2175	9223	Ali Neshati	University of Manitoba	CAN
2175	9224	Pourang Irani	University of Manitoba	CAN
2175	9225	Xiangshi Ren	Kochi University of Technology	JPN
2176	9226	Ruta Desai	Carnegie Mellon University	USA
2176	9227	Fraser Anderson	Autodesk Research	CAN
2176	9228	Justin Matejka	Autodesk Research	CAN
2176	9229	Stelian Coros	ETH Zurich	CHE
2176	9230	James McCann	Carnegie Mellon University	USA
2176	9231	George Fitzmaurice	Autodesk Research	CAN
2176	9232	Tovi Grossman	Autodesk Research	CAN
2177	9233	Pooja M. Desai	Columbia University	USA
2177	9234	Elliot G. Mitchell	Columbia University	USA
2177	9235	Maria L. Hwang	The Fashion Institute of Technology	USA
2177	9236	Matthew E. Levine	California Institute of Technology	USA
2177	9237	David J. Albers	University of Colorado	USA
2177	9238	Lena Mamykina	Columbia University	USA
2178	9239	Briane Paul V. Samson	Future University Hakodate	JPN
2178	9240	Yasuyuki Sumi	Future University Hakodate	JPN
2179	9241	Guanhong Liu	Tsinghua University	CHN
2179	9242	Xianghua Ding	Fudan University	CHN
2179	9243	Chun Yu	Tsinghua University	CHN
2179	9244	Lan Gao	Beihang University	CHN
2179	9245	Xingyu Chi	Kensington Park School	GBR
2179	9246	Yuanchun Shi	Tsinghua University	CHN
2180	9247	Mitchell L. Gordon	Stanford University	USA
2180	9248	Shumin Zhai	Google	USA
2181	9249	Soya Park	Massachusetts Institute of Technology	USA
2181	9250	Amy X. Zhang	Massachusetts Institute of Technology	USA
2181	9251	Luke S. Murray	Massachusetts Institute of Technology	USA
2181	9252	David R. Karger	Massachusetts Institute of Technology	USA
2182	9253	Kenny Tsu Wei Choo	Singapore Management University	SGP
2182	9254	Rajesh Krishna Balan	Singapore Management University	SGP
2182	9255	Youngki Lee	Seoul National University	KOR
2183	9256	Syed Masum Billah	Stony Brook University	USA
2183	9257	Yu-Jung Ko	Stony Brook University	USA
2183	9258	Vikas Ashok	Stony Brook University	USA
2183	9259	Xiaojun Bi	Stony Brook University	USA
2183	9260	IV Ramakrishnan	Stony Brook University	USA
2184	9261	Jay Rainey	Newcastle University	GBR
2184	9262	Kyle Montague	Newcastle University	GBR
2184	9263	Pamela Briggs	Newcastle University	GBR
2184	9264	Robert Anderson	Newcastle University	GBR
2184	9265	Thomas Nappey	Newcastle University	GBR
2184	9266	Patrick Olivier	Newcastle University	GBR
2185	9267	Oussama Metatla	University of Bristol	GBR
2185	9268	Alison Oldfield	University of Bristol	GBR
2185	9269	Taimur Ahmed	University of Bristol	GBR
2185	9270	Antonis Vafeas	University of Bristol	GBR
2185	9271	Sunny Miglani	University of Bristol	GBR
2186	9272	Chris Elsden	Northumbria University	GBR
2186	9273	Ludwig Trotter	Lancaster University	GBR
2186	9274	Mike Harding	Lancaster University	GBR
2186	9275	Nigel Davies	Lancaster University	GBR
2186	9276	Chris Speed	University of Edinburgh	GBR
2186	9277	John Vines	Northumbria University	GBR
2187	9278	Aditya Shekhar Nittala	Saarland University	DEU
2187	9279	Klaus Kruttwig	INM-Leibniz Institute for New Materials	DEU
2187	9280	Jaeyeon Lee	KAIST	KOR
2187	9281	Roland Bennewitz	INM-Leibniz Institute for New Materials	DEU
2187	9282	Eduard Arzt	INM-Leibniz Institute for New Materials	DEU
2187	9283	Jürgen Steimle	Saarland University	DEU
2188	9284	Manu Chopra	Microsoft Research	IND
2188	9285	Indrani Medhi Thies	Microsoft Research	IND
2188	9286	Joyojeet Pal	Microsoft Research	IND
2188	9287	Colin Scott	Microsoft Research	IND
2188	9288	William Thies	Microsoft Research	IND
2188	9289	Vivek Seshadri	Microsoft Research	IND
2189	9290	Mikko Kytö	Aalto University	FIN
2189	9291	Laura Maye	Aalto University	FIN
2189	9292	David McGookin	Aalto University	FIN
2190	9293	Chandan Mahapatra	University of Copenhagen	DNK
2190	9294	Jonas Kjeldmand Jensen	University of Copenhagen	DNK
2190	9295	Michael McQuaid	University of Copenhagen	DNK
2190	9296	Daniel Ashbrook	University of Copenhagen	DNK
2191	9297	Somi Ju	UNIST	KOR
2191	9298	Kyung-Ryong Lee	UNIST	KOR
2191	9299	Subin Kim	UNIST	KOR
2191	9300	Young-Woo Park	UNIST	KOR
2192	9301	Timothy Neate	City University of London	GBR
2192	9302	Abi Roper	City University of London	GBR
2192	9303	Stephanie Wilson	City University of London	GBR
2192	9304	Jane Marshall	City University of London	GBR
2193	9305	Alberto Monge Rofarello	Politecnico di Torino	ITA
2193	9306	Luigi De Russis	Politecnico di Torino	ITA
2194	9307	Larissa Pschetz	University of Edinburgh	GBR
2194	9308	Kruakae Pothong	University College London	GBR
2194	9309	Chris Speed	University of Edinburgh	GBR
2195	9310	Fulvio Corno	Politecnico di Torino	ITA
2195	9311	Luigi De Russis	Politecnico di Torino	ITA
2195	9312	Alberto Monge Rofarello	Politecnico di Torino	ITA
2196	9313	Jonas Frich	Aarhus University	DNK
2196	9314	Lindsay MacDonald Vermeulen	Aarhus University	DNK
2196	9315	Christian Remy	Aarhus University	DNK
2196	9316	Michael Mose Biskjaer	Aarhus University	DNK
2196	9317	Peter Dalsgaard	Aarhus University	DNK
2197	9318	Makayla Lewis	Brunel University London	GBR
2197	9319	Mark Perry	Brunel University London	GBR
2198	9320	Jason T. Jacques	University of Cambridge	GBR
2198	9321	Per Ola Kristensson	University of Cambridge	GBR
2199	9322	Anna Rudnicka	University College London	GBR
2199	9323	Anna L. Cox	University College London	GBR
2199	9324	Sandy J.J. Gould	University of Birmingham	GBR
2200	9325	Fraser Allison	University of Melbourne	AUS
2200	9326	Joshua Newn	University of Melbourne	AUS
2200	9327	Wally Smith	University of Melbourne	AUS
2200	9328	Marcus Carter	The University of Sydney	AUS
2200	9329	Martin Gibbs	University of Melbourne	AUS
2201	9330	Ahed Aladwan	University of Melbourne	AUS
2201	9331	Ryan M. Kelly	University of Melbourne	AUS
2201	9332	Steven Baker	University of Melbourne	AUS
2201	9333	Eduardo Velloso	University of Melbourne	AUS
2202	9334	Minju Kim	KAIST	KOR
2202	9335	Jungjin Lee	KAI Inc.	KOR
2203	9336	Netta Iivari	University of Oulu	FIN
2204	9337	Chris Preist	University of Bristol	GBR
2204	9338	Daniel Schien	University of Bristol	GBR
2204	9339	Paul Shabajee	University of Bristol	GBR
2205	9340	Hariharan Subramonyam	University of Michigan	USA
2205	9341	Steven M. Drucker	Microsoft Research	USA
2205	9342	Eytan Adar	University of Michigan	USA
2206	9343	Julie Doyle	Dundalk Institute of Technology	IRE
2206	9344	Emma Murphy	Trinity College Dublin	IRE
2206	9345	Janneke Kuiper	Vrije Universiteit Brussel	BEL
2206	9346	Suzanne Smith	Dundalk Institute of Technology	IRE
2206	9347	Caoimhe Hannigan	Trinity College Dublin	IRE
2206	9348	An Jacobs	Vrije Universiteit Brussel	BEL
2206	9349	John Dinsmore	Trinity College Dublin	IRE
2207	9350	Rachel Jacobs	University of Nottingham	GBR
2207	9351	Holger Schnädelbach	University of Nottingham	GBR
2207	9352	Nils Jäger	Loughborough University	GBR
2207	9353	Silvia Leal	independent	GBR
2207	9354	Robin Shackford	independent	GBR
2207	9355	Steve Benford	University of Nottingham	GBR
2207	9356	Roma Patel	University of Nottingham	GBR
2208	9357	Arne Berger	Chemnitz University of Technology	DEU
2208	9358	William Odom	William Odom	CAN
2208	9359	Michael Storz	Chemnitz University of Technology	DEU
2208	9360	Andreas Bischof	Chemnitz University of Technology	DEU
2208	9361	Albrecht Kurze	Chemnitz University of Technology	DEU
2208	9362	Eva Hornecker	Bauhaus-Universität Weimar	DEU
2209	9363	Adwait Sharma	Saarland University	DEU
2209	9364	Joan Sol Roo	Saarland University	DEU
2209	9365	Jürgen Steimle	Saarland University	DEU
2210	9366	Jo-Yu Lo	National Chiao Tung University	TWN
2210	9367	Da-Yuan Huang	National Chiao Tung University	TWN
2210	9368	Tzu-Sheng Kuo	National Taiwan University	TWN
2210	9369	Chen-Kuo Sun	National Chiao Tung University	TWN
2210	9370	Jun Gong	Dartmouth College	USA
2210	9371	Teddy Seyed	University of Calgary	CAN
2210	9372	Xing-Dong Yang	Dartmouth College	USA
2210	9373	Bing-Yu Chen	National Taiwan University	TWN
2211	9374	Sarah Foley	University College Cork	IRE
2211	9375	Daniel Welsh	Newcastle University	GBR
2211	9376	Nadia Pantidi	University College Cork	IRE
2211	9377	Kellie Morrissey	Newcastle University	GBR
2211	9378	Tom Nappey	Newcastle University	GBR
2211	9379	John McCarthy	University College Cork	IRE
2212	9380	Gunnar Stevens	University of Siegen	DEU
2212	9381	Paul Bossauer	Bonn-Rhein-Sieg University of Applied Science	DEU
2212	9382	Stephanie Vonholdt	Bonn-Rhein-Sieg University of Applied Science	DEU
2212	9383	Christina Pakusch	Bonn-Rhein-Sieg University of Applied Science	DEU
2213	9384	Jessy Ceha	University of Waterloo	CAN
2213	9385	Nalin Chhibber	University of Waterloo	CAN
2213	9386	Joslin Goh	University of Waterloo	CAN
2213	9387	Corina McDonald	University of Waterloo	CAN
2213	9388	Pierre-Yves Oudeyer	Inria	FRA
2213	9389	Dana Kulić	University of Waterloo	CAN
2213	9390	Edith Law	University of Waterloo	CAN
2214	9391	Christoph Hube	Leibniz Universtät Hannover	DEU
2214	9392	Besnik Fetahu	Leibniz Universtät Hannover	DEU
2214	9393	Ujwal Gadiraju	Leibniz Universtät Hannover	DEU
2215	9394	Jess McIntosh	University of Copenhagen	DNK
2215	9395	Paul Strohmeier	University of Copenhagen	DNK
2215	9396	Jarrod Knibbe	Monash University	AUS
2215	9397	Sebastian Boring	University of Copenhagen	DNK
2215	9398	Kasper Hornbæk	University of Copenhagen	DNK
2216	9399	Fu-Yin Cherng	National Chiao Tung University	TWN
2216	9400	Yi-Chen Lee	National Chiao Tung University	TWN
2216	9401	Jung-Tai King	National Chiao Tung University	TWN
2216	9402	Wen-Chieh Lin	National Chiao Tung University	TWN
2217	9403	Thomas van de Werff	Eindhoven University of Technology	NLD
2217	9404	Charlotte van Lotringen	Eindhoven University of Technology	NLD
2217	9405	Harm van Essen	Eindhoven University of Technology	NLD
2217	9406	Berry Eggen	Eindhoven University of Technology	NLD
2218	9407	Rafal Kocielnik	University of Washington	USA
2218	9408	Saleema Amershi	Microsoft Research	USA
2218	9409	Paul N. Bennett	Microsoft Research	USA
2219	9410	Agha Ali Raza	ITU	PAK
2219	9411	Zain Tariq	ITU	PAK
2219	9412	Shan Randhawa	ITU	PAK
2219	9413	Bilal Saleem	ITU	PAK
2219	9414	Awais Athar	EMBL-EBI	GBR
2219	9415	Umar Saif	ITU	PAK
2219	9416	Roni Rosenfeld	Carnegie Mellon University	PAK
2220	9417	Yue Jiang	University of Maryland	USA
2220	9418	Ruofei Du	University of Maryland	USA
2220	9419	Christof Lutteroth	University of Bath	GBR
2220	9420	Simon Fraser University	Simon Fraser University	CAN
2221	9421	Katja Rogers	Ulm University	DEU
2221	9422	Jana Funke	Ulm University	DEU
2221	9423	Julian Frommel	Ulm University	DEU
2221	9424	Sven Stamm	Ulm University	DEU
2221	9425	Michael Weber	Ulm University	DEU
2222	9426	Tom Hitron	Interdisciplinary Center Herzliya	ISR
2222	9427	Yoav Orlev	Interdisciplinary Center Herzliya	ISR
2222	9428	Iddo Wald	Interdisciplinary Center Herzliya	ISR
2222	9429	Ariel Shamir	Interdisciplinary Center Herzliya	ISR
2222	9430	Hadas Erel	Interdisciplinary Center Herzliya	ISR
2222	9431	Oren Zuckerman	Interdisciplinary Center Herzliya	ISR
2223	9432	Xucong Zhang	Saarland Informatics Campus	DEU
2223	9433	Yusuke Sugano	Osaka University	JPN
2223	9434	Andreas Bulling	University of Stuttgart	DEU
2224	9435	Barış Serim	Aalto University	FIN
2224	9436	Giulio Jacucci	University of Helsinki	FIN
2225	9437	Henning Pohl	University of Copenhagen	DNK
2225	9438	Andreea Muresan	University of Copenhagen	DNK
2225	9439	Kasper Hornbæk	University of Copenhagen	DNK
2226	9440	Laura Lascau	University College London	GBR
2226	9441	Sandy J. J. Gould	University of Birmingham	GBR
2226	9442	Anna L. Cox	University College London	GBR
2226	9443	Elizaveta Karmannaya	University College London	GBR
2226	9444	Duncan P. Brumby	University College London	GBR
2227	9445	Raphael Wimmer	University of Regensburg	DEU
2227	9446	Andreas Schmid	University of Regensburg	DEU
2227	9447	Florian Bockes	University of Regensburg	DEU
2228	9448	Taryn Bipat	Snap Inc.	USA
2228	9449	Maarten Willem Bos	Snap Inc.	USA
2228	9450	Rajan Vaish	Snap Inc.	USA
2228	9451	Andrés Monroy-Hernández	Snap Inc.	USA
2229	9452	Renee Noortman	Eindhoven University of Technology	NLD
2229	9453	Britta F. Schulte	University College London	GBR
2229	9454	Paul Marshall	University of Bristol	GBR
2229	9455	Saskia Bakker	Eindhoven University of Technology	NLD
2229	9456	Anna L. Cox	University College London	GBR
2230	9457	James Hodge	Open Lab	GBR
2230	9458	Kyle Montague	Open Lab	GBR
2230	9459	Sandra Hastings	Silverline Memories	GBR
2230	9460	Kellie Morrissey	Open Lab	GBR
2231	9461	Catherine M. Baker	Creighton University	USA
2231	9462	Lauren R. Milne	Macalester College	USA
2231	9463	Richard E. Ladner	University of Washington	USA
2232	9464	John Rooksby	Northumbria University	GBR
2232	9465	Alistair Morrison	University of Glasgow	GBR
2232	9466	Dave Murray-Rust	University of Edinburgh	GBR
2233	9467	Guanyun Wang	Carnegie Mellon University	USA
2233	9468	Ye Tao	Zhejiang University	CHN
2233	9469	Ozguc Bertug Capunaman	Carnegie Mellon University	USA
2233	9470	Humphrey Yang	Carnegie Mellon University	USA
2233	9471	Lining Yao	Carnegie Mellon University	USA
2234	9472	Lukas Gehrke	Technical University of Berlin	DEU
2234	9473	Sezen Akman	Technical University of Berlin	DEU
2234	9474	Pedro Lopes	University of Chicago	USA
2234	9475	Albert Chen	University of Chicago	USA
2234	9476	Avinash Kumar Singh	National Chiao Tung University	TWN
2234	9477	Hsiang-Ting Chen	University of Technology Sydney	AUS
2234	9478	Chin Teng Lin	University of Technology Sydney	AUS
2234	9479	Klaus Gramann	Technical University of Berlin	DEU
2235	9480	Zhongxiu Peddycord-Liu	North Carolina State University	USA
2235	9481	Veronica Cateté	North Carolina State University	USA
2235	9482	Jessica Vandenberg	North Carolina State University	USA
2235	9483	Tiffany Barnes	North Carolina State University	USA
